user_id,full_name,email,phone,date_of_birth,country,kyc_status,risk_level,created_at,updated_at,deleted_at
5871,Mergim Thomas,mergim871@outlook.com,41767589221,5/16/1979,Switzerland,1,0,23:32.9,23:32.9,NULL
5872,Pranvera Pajaziti,pranvera.pajaziti5872@yahoo.com,3364332065,8/17/1963,France,0,3,23:32.9,23:32.9,NULL
5873,Sabri Davis,sdavis5873@live.com,3.56E+11,10/19/2004,Shqipëri,1,1,23:32.9,23:32.9,NULL
5874,Pajtim Taylor,pajtim_taylor2026@live.com,44799534274,4/22/1973,UK,1,0,23:32.9,23:32.9,NULL
5875,Blerim Jones,blerim875@yahoo.com,39331458571,9/16/1997,Italy,0,0,23:32.9,23:32.9,NULL
5876,Luan Rodriguez,luan.rodriguez5876@hotmail.com,41761733399,8/4/1990,Switzerland,0,1,23:32.9,23:32.9,NULL
5877,Shkumbin Mehmeti,smehmeti5877@icloud.com,3.83E+11,9/24/1998,Kosove,1,0,23:32.9,23:32.9,NULL
5878,Ilir Brown,ilir_brown2026@yahoo.com,49150288362,2/23/1968,Germany,1,0,23:32.9,23:32.9,NULL
5879,Nderim Smith,nderim879@aol.com,12013309417,4/23/1976,USA,1,1,23:32.9,23:32.9,NULL
5880,Nderim Thomas,nderim.thomas5880@yahoo.com,44790718012,6/2/1996,UK,0,0,23:33.0,23:33.0,NULL
5881,Blerim Maliqi,bmaliqi5881@hotmail.com,3363929947,7/20/2002,France,1,0,23:33.0,23:33.0,NULL
5882,Ilir Brown,ilir_brown2026@hotmail.com,41765605807,4/18/1986,Switzerland,1,2,23:33.0,23:33.0,NULL
5883,Donika Gjoka,donika883@live.com,12010699433,9/28/1993,USA,1,2,23:33.0,23:33.0,NULL
5884,Olsi Gjoka,olsi.gjoka5884@hotmail.com,3.83E+11,7/5/2000,Kosove,1,1,23:33.0,23:33.0,NULL
5885,Flamur Leka,fleka5885@icloud.com,3.83E+11,11/13/1979,Kosove,1,0,23:33.0,23:33.0,NULL
5886,Rrezart Anderson,rrezart_anderson2026@outlook.com,12016769154,1/5/1991,USA,1,1,23:33.0,23:33.0,NULL
5887,Olsi Shala,olsi887@yahoo.com,41764062248,5/19/1973,Switzerland,1,1,23:33.0,23:33.0,NULL
5888,Fatos Rodriguez,fatos.rodriguez5888@icloud.com,3167679952,7/3/1980,Netherlands,0,1,23:33.0,23:33.0,NULL
5889,Valon Basha,vbasha5889@aol.com,39334509791,11/9/2004,Italy,0,2,23:33.0,23:33.0,NULL
5890,Trim Rodriguez,trim_rodriguez2026@live.com,3363860082,5/26/1988,France,1,1,23:33.0,23:33.0,NULL
5891,Liridona Moore,liridona891@gmail.com,3369357961,3/17/1982,France,1,1,23:33.0,23:33.0,NULL
5892,Indrit Lopez,indrit.lopez5892@live.com,3.56E+11,1/19/2003,Shqipëri,1,0,23:33.0,23:33.0,NULL
5893,Trim Pajaziti,tpajaziti5893@live.com,3464233043,10/23/1982,Spain,1,0,23:33.0,23:33.0,NULL
5894,Liridona Mehmeti,liridona_mehmeti2026@gmail.com,3.83E+11,3/2/1986,Kosove,1,1,23:33.0,23:33.0,NULL
5895,Ilir Rrahmani,ilir895@live.com,39331166860,2/28/2008,Italy,0,0,23:33.0,23:33.0,NULL
5896,Urim Davis,urim.davis5896@protonmail.com,41767352920,6/8/1967,Switzerland,0,0,23:33.0,23:33.0,NULL
5897,Hekuran Kryeziu,hkryeziu5897@gmail.com,3163266477,11/15/1962,Netherlands,1,0,23:33.0,23:33.0,NULL
5898,Rina Berisha,rina_berisha2026@protonmail.com,41769534857,11/9/1986,Switzerland,1,2,23:33.0,23:33.0,NULL
5899,Leotrim Basha,leotrim899@live.com,3364362532,8/19/1990,France,1,0,23:33.0,23:33.0,NULL
5900,Leotrim Kastrati,leotrim.kastrati5900@live.com,44796098065,11/2/1995,UK,0,1,23:33.0,23:33.0,NULL
5901,Elton Jackson,ejackson5901@protonmail.com,3.56E+11,1/24/1976,Shqipëri,1,0,23:33.0,23:33.0,NULL
5902,Rigon Martinez,rigon_martinez2026@icloud.com,3.83E+11,11/6/1998,Kosove,1,1,23:33.0,23:33.0,NULL
5903,Qamil Basha,qamil903@outlook.com,3.83E+11,11/17/1986,Kosove,0,1,23:33.0,23:33.0,NULL
5904,Krenar Martin,krenar.martin5904@yahoo.com,39336822740,12/31/1992,Italy,0,0,23:33.0,23:33.0,NULL
5905,Rina Hyseni,rhyseni5905@gmail.com,3468713228,1/20/1976,Spain,1,0,23:33.0,23:33.0,NULL
5906,Hekuran Gashi,hekuran_gashi2026@yahoo.com,3463131915,12/16/1962,Spain,1,3,23:33.0,23:33.0,NULL
5907,Rigon Maliqi,rigon907@yahoo.com,3469115730,9/16/2008,Spain,1,2,23:33.0,23:33.0,NULL
5908,Hekuran Rexha,hekuran.rexha5908@outlook.com,3.56E+11,1/21/1976,Shqipëri,1,0,23:33.0,23:33.0,NULL
5909,Blerina Jones,bjones5909@hotmail.com,12014913167,10/9/2003,USA,1,1,23:33.0,23:33.0,NULL
5910,Klea Kastrati,klea_kastrati2026@aol.com,12010686896,10/4/1975,USA,1,1,23:33.0,23:33.0,NULL
5911,Leotrim Williams,leotrim911@live.com,41762582331,3/6/1974,Switzerland,0,0,23:33.0,23:33.0,NULL
5912,Ylli Rrahmani,ylli.rrahmani5912@yahoo.com,3.56E+11,11/19/1991,Shqipëri,1,0,23:33.0,23:33.0,NULL
5913,Era Jones,ejones5913@outlook.com,3.56E+11,8/18/1966,Shqipëri,0,0,23:33.0,23:33.0,NULL
5914,Rrezart Dedaj,rrezart_dedaj2026@yahoo.com,3163980691,2/20/2006,Netherlands,1,1,23:33.0,23:33.0,NULL
5915,Klea Davis,klea915@aol.com,3.83E+11,6/22/1990,Kosove,0,1,23:33.0,23:33.0,NULL
5916,Drilon Hoxha,drilon.hoxha5916@outlook.com,3.83E+11,1/12/1987,Kosove,1,1,23:33.0,23:33.0,NULL
5917,Klea Williams,kwilliams5917@gmail.com,3165430325,8/13/1972,Netherlands,1,3,23:33.0,23:33.0,NULL
5918,Pajtim Gashi,pajtim_gashi2026@protonmail.com,3.83E+11,1/17/1969,Kosove,1,0,23:33.0,23:33.0,NULL
5919,Zamir Rexha,zamir919@gmail.com,3.83E+11,2/16/2003,Kosove,1,0,23:33.0,23:33.0,NULL
5920,Qamil Krasniqi,qamil.krasniqi5920@outlook.com,49156816107,12/27/1991,Germany,1,0,23:33.0,23:33.0,NULL
5921,Teuta Hyseni,thyseni5921@hotmail.com,41769789093,1/28/1986,Switzerland,0,3,23:33.0,23:33.0,NULL
5922,Rigon Dedaj,rigon_dedaj2026@outlook.com,44798500034,12/12/2007,UK,0,0,23:33.0,23:33.0,NULL
5923,Ibrahim Mustafa,ibrahim923@hotmail.com,3168401643,11/13/1964,Netherlands,1,0,23:33.0,23:33.0,NULL
5924,Rrezart Beka,rrezart.beka5924@icloud.com,3.56E+11,3/13/1973,Shqipëri,1,3,23:33.0,23:33.0,NULL
5925,Xhemail Rexha,xrexha5925@live.com,3161047971,2/21/1984,Netherlands,1,1,23:33.0,23:33.0,NULL
5926,Hana Johnson,hana_johnson2026@aol.com,3.83E+11,9/11/1969,Kosove,0,1,23:33.0,23:33.0,NULL
5927,Teuta Martinez,teuta927@protonmail.com,39339083682,9/25/1964,Italy,0,0,23:33.1,23:33.1,NULL
5928,Orges Moore,orges.moore5928@yahoo.com,12014819470,12/4/1979,USA,1,0,23:33.1,23:33.1,NULL
5929,Rigon Miller,rmiller5929@hotmail.com,49154561185,5/11/1994,Germany,0,1,23:33.1,23:33.1,NULL
5930,Rigon Kadriu,rigon_kadriu2026@protonmail.com,44794784642,9/25/2001,UK,0,0,23:33.1,23:33.1,NULL
5931,Migjen Sahiti,migjen931@icloud.com,3466484550,2/12/1966,Spain,1,0,23:33.1,23:33.1,NULL
5932,Teuta Berisha,teuta.berisha5932@icloud.com,3.56E+11,11/18/1979,Shqipëri,1,0,23:33.1,23:33.1,NULL
5933,Donika Gjoka,dgjoka5933@protonmail.com,44791371040,3/22/1995,UK,1,0,23:33.1,23:33.1,NULL
5934,Arta Miller,arta_miller2026@gmail.com,3160049553,6/28/1994,Netherlands,1,0,23:33.1,23:33.1,NULL
5935,Drita Moore,drita935@live.com,41767894271,2/1/1973,Switzerland,1,0,23:33.1,23:33.1,NULL
5936,Xhemail Jones,xhemail.jones5936@live.com,3466597913,11/30/1977,Spain,1,0,23:33.1,23:33.1,NULL
5937,Orges Morina,omorina5937@yahoo.com,3.56E+11,10/25/1963,Shqipëri,1,0,23:33.1,23:33.1,NULL
5938,Drita Kadriu,drita_kadriu2026@outlook.com,3362576655,10/15/2003,France,1,1,23:33.1,23:33.1,NULL
5939,Naim Brown,naim939@protonmail.com,3.56E+11,6/26/1965,Shqipëri,0,1,23:33.1,23:33.1,NULL
5940,Pranvera Pajaziti,pranvera.pajaziti5940@gmail.com,39334243506,8/3/1993,Italy,0,2,23:33.1,23:33.1,NULL
5941,Mergim Anderson,manderson5941@hotmail.com,41769173347,5/3/1969,Switzerland,1,1,23:33.1,23:33.1,NULL
5942,Donika Jones,donika_jones2026@icloud.com,44792112509,3/22/1966,UK,1,0,23:33.1,23:33.1,NULL
5943,Shkumbin Kastrati,shkumbin943@hotmail.com,49152080064,8/21/1980,Germany,1,0,23:33.1,23:33.1,NULL
5944,Hysni Williams,hysni.williams5944@yahoo.com,3469096978,9/27/1972,Spain,1,0,23:33.1,23:33.1,NULL
5945,Ilir Kryeziu,ikryeziu5945@gmail.com,39336449714,9/22/1972,Italy,0,0,23:33.1,23:33.1,NULL
5946,Naim Hyseni,naim_hyseni2026@outlook.com,49158011550,2/19/1974,Germany,1,0,23:33.1,23:33.1,NULL
5947,Naim Garcia,naim947@live.com,41760696715,10/2/1973,Switzerland,1,0,23:33.1,23:33.1,NULL
5948,Ylber Maliqi,ylber.maliqi5948@protonmail.com,3.56E+11,9/23/1991,Shqipëri,0,1,23:33.1,23:33.1,NULL
5949,Donika Maliqi,dmaliqi5949@aol.com,39339333825,5/28/2000,Italy,0,0,23:33.1,23:33.1,NULL
5950,Hekuran Morina,hekuran_morina2026@protonmail.com,49157528748,3/11/1999,Germany,0,2,23:33.1,23:33.1,NULL
5951,Naim Hoti,naim951@protonmail.com,3467906280,12/28/1992,Spain,1,2,23:33.1,23:33.1,NULL
5952,Olti Hoti,olti.hoti5952@hotmail.com,3465724837,3/20/1976,Spain,1,0,23:33.1,23:33.1,NULL
5953,Krenar Hoti,khoti5953@gmail.com,3.56E+11,3/26/1982,Shqipëri,0,0,23:33.1,23:33.1,NULL
5954,Xhevat Thomas,xhevat_thomas2026@gmail.com,3.56E+11,6/2/1995,Shqipëri,1,1,23:33.1,23:33.1,NULL
5955,Blerina Pllana,blerina955@live.com,41765158678,5/18/1978,Switzerland,1,1,23:33.1,23:33.1,NULL
5956,Liridona Kamberi,liridona.kamberi5956@outlook.com,44795284222,1/9/2003,UK,0,0,23:33.1,23:33.1,NULL
5957,Granit Rexha,grexha5957@yahoo.com,3.56E+11,11/10/1998,Shqipëri,1,0,23:33.1,23:33.1,NULL
5958,Agim Wilson,agim_wilson2026@gmail.com,3.56E+11,7/2/1993,Shqipëri,1,3,23:33.1,23:33.1,NULL
5959,Qendrim Kamberi,qendrim959@live.com,12015350452,3/2/1965,USA,0,1,23:33.1,23:33.1,NULL
5960,Jon Gashi,jon.gashi5960@hotmail.com,12014540051,4/21/1985,USA,1,0,23:33.1,23:33.1,NULL
5961,Leotrim Kryeziu,lkryeziu5961@aol.com,12019564133,3/6/1996,USA,1,0,23:33.1,23:33.1,NULL
5962,Orges Johnson,orges_johnson2026@protonmail.com,41761641509,1/16/2008,Switzerland,1,0,23:33.1,23:33.1,NULL
5963,Vjosa Rama,vjosa963@outlook.com,3.83E+11,2/17/1966,Kosove,0,0,23:33.1,23:33.1,NULL
5964,Shprese Shala,shprese.shala5964@gmail.com,39331717626,11/6/1998,Italy,1,0,23:33.1,23:33.1,NULL
5965,Drilon Pllana,dpllana5965@live.com,12019167038,2/24/1991,USA,1,1,23:33.1,23:33.1,NULL
5966,Xhevat Gashi,xhevat_gashi2026@icloud.com,3463769575,12/17/1989,Spain,1,0,23:33.2,23:33.2,NULL
5967,Urim Johnson,urim967@protonmail.com,39337295785,1/5/1995,Italy,1,0,23:33.2,23:33.2,NULL
5968,Xhemail Anderson,xhemail.anderson5968@aol.com,49157897699,6/26/1976,Germany,1,0,23:33.2,23:33.2,NULL
5969,Zana Thomas,zthomas5969@live.com,44793318937,8/26/1999,UK,1,0,23:33.2,23:33.2,NULL
5970,Pranvera Miller,pranvera_miller2026@yahoo.com,3.84E+11,8/16/2002,Kosove,1,0,23:33.2,23:33.2,NULL
5971,Jon Beka,jon971@icloud.com,3.56E+11,5/29/1971,Shqipëri,1,2,23:33.2,23:33.2,NULL
5972,Arta Sahiti,arta.sahiti5972@protonmail.com,41764191858,4/9/2007,Switzerland,1,0,23:33.2,23:33.2,NULL
5973,Ylber Jones,yjones5973@aol.com,49153423348,11/5/1988,Germany,0,0,23:33.2,23:33.2,NULL
5974,Zef Brown,zef_brown2026@outlook.com,3462617518,5/11/1968,Spain,1,2,23:33.2,23:33.2,NULL
5975,Rina Dedaj,rina975@protonmail.com,41763375786,10/1/1977,Switzerland,0,1,23:33.2,23:33.2,NULL
5976,Vjosa Anderson,vjosa.anderson5976@aol.com,12012921279,7/30/1993,USA,1,0,23:33.2,23:33.2,NULL
5977,Zef Lopez,zlopez5977@yahoo.com,12018319743,5/11/1967,USA,1,1,23:33.2,23:33.2,NULL
5978,Zef Shala,zef_shala2026@icloud.com,3.83E+11,7/9/1967,Kosove,1,0,23:33.2,23:33.2,NULL
5979,Kushtrim Martinez,kushtrim979@gmail.com,41760325408,6/26/2005,Switzerland,0,0,23:33.2,23:33.2,NULL
5980,Fitim Gjoka,fitim.gjoka5980@gmail.com,3165187194,8/8/1995,Netherlands,1,0,23:33.2,23:33.2,NULL
5981,Zana Gjoka,zgjoka5981@yahoo.com,3165496559,10/27/1994,Netherlands,1,0,23:33.2,23:33.2,NULL
5982,Drita Hoxha,drita_hoxha2026@live.com,12014106304,7/21/1998,USA,0,0,23:33.2,23:33.2,NULL
5983,Valmir Hernandez,valmir983@hotmail.com,39332268646,1/18/1996,Italy,1,0,23:33.2,23:33.2,NULL
5984,Pranvera Gonzalez,pranvera.gonzalez5984@hotmail.com,3.56E+11,11/8/1980,Shqipëri,1,0,23:33.2,23:33.2,NULL
5985,Blerina Kamberi,bkamberi5985@live.com,49159117878,11/18/2004,Germany,0,0,23:33.2,23:33.2,NULL
5986,Migjen Maliqi,migjen_maliqi2026@hotmail.com,3.83E+11,7/14/1981,Kosove,1,0,23:33.2,23:33.2,NULL
5987,Teuta Kryeziu,teuta987@yahoo.com,3.56E+11,5/4/1966,Shqipëri,1,0,23:33.2,23:33.2,NULL
5988,Naim Maliqi,naim.maliqi5988@icloud.com,44799801010,7/17/2005,UK,1,0,23:33.2,23:33.2,NULL
5989,Era Smith,esmith5989@yahoo.com,3469799408,11/3/1962,Spain,1,1,23:33.2,23:33.2,NULL
5990,Jeton Bytyqi,jeton_bytyqi2026@icloud.com,3.56E+11,5/8/1996,Shqipëri,1,1,23:33.2,23:33.2,NULL
5991,Hekuran Mehmeti,hekuran991@hotmail.com,3164455018,3/16/1987,Netherlands,1,1,23:33.2,23:33.2,NULL
5992,Donika Maloku,donika.maloku5992@protonmail.com,3.83E+11,1/1/1975,Kosove,1,1,23:33.3,23:33.3,NULL
5993,Liridona Kryeziu,lkryeziu5993@outlook.com,49155574070,6/12/1966,Germany,1,0,23:33.3,23:33.3,NULL
5994,Rigon Wilson,rigon_wilson2026@hotmail.com,12013414555,4/29/1998,USA,1,1,23:33.3,23:33.3,NULL
5995,Naim Garcia,naim995@live.com,39332838393,3/12/1987,Italy,1,0,23:33.3,23:33.3,NULL
5996,Xhemail Hernandez,xhemail.hernandez5996@live.com,39332665525,11/23/1987,Italy,0,2,23:33.3,23:33.3,NULL
5997,Orges Bytyqi,obytyqi5997@icloud.com,39339046924,4/14/1981,Italy,1,0,23:33.3,23:33.3,NULL
5998,Hekuran Kuka,hekuran_kuka2026@icloud.com,3.56E+11,12/18/1986,Shqipëri,1,0,23:33.3,23:33.3,NULL
5999,Leotrim Kuka,leotrim999@gmail.com,3.56E+11,10/22/1976,Shqipëri,0,0,23:33.3,23:33.3,NULL
6000,Trim Martinez,trim.martinez6000@hotmail.com,39338759813,5/13/1985,Italy,1,0,23:33.3,23:33.3,NULL
6001,Mimoza Jackson,mjackson6001@hotmail.com,3465733502,4/3/2006,Spain,0,0,23:33.3,23:33.3,NULL
6002,Edona Rexha,edona_rexha2026@outlook.com,3169062685,10/8/1978,Netherlands,1,0,23:33.3,23:33.3,NULL
6003,Era Morina,era3@live.com,41762320855,9/27/1983,Switzerland,0,0,23:33.3,23:33.3,NULL
6004,Mergim Taylor,mergim.taylor6004@protonmail.com,44797540366,5/21/1968,UK,1,0,23:33.3,23:33.3,NULL
6005,Klea Beka,kbeka6005@gmail.com,3.83E+11,12/11/1995,Kosove,0,0,23:33.3,23:33.3,NULL
6006,Hekuran Mustafa,hekuran_mustafa2026@yahoo.com,3461058094,3/29/2001,Spain,1,1,23:33.3,23:33.3,NULL
6007,Zamir Maliqi,zamir7@live.com,3162141002,2/25/1987,Netherlands,1,0,23:33.3,23:33.3,NULL
6008,Agim Gjoka,agim.gjoka6008@icloud.com,3466865662,11/14/1973,Spain,1,1,23:33.3,23:33.3,NULL
6009,Orges Jackson,ojackson6009@outlook.com,44795860602,6/25/2003,UK,1,0,23:33.3,23:33.3,NULL
6010,Zana Martinez,zana_martinez2026@protonmail.com,3.83E+11,6/6/1981,Kosove,1,1,23:33.3,23:33.3,NULL
6011,Qendrim Hoti,qendrim11@aol.com,39330832447,10/11/1987,Italy,1,0,23:33.3,23:33.3,NULL
6012,Migjen Davis,migjen.davis6012@gmail.com,3161797744,10/24/1969,Netherlands,0,1,23:33.3,23:33.3,NULL
6013,Nderim Krasniqi,nkrasniqi6013@outlook.com,3.56E+11,8/15/1967,Shqipëri,1,0,23:33.3,23:33.3,NULL
6014,Valon Miller,valon_miller2026@hotmail.com,41765629450,3/30/1985,Switzerland,0,2,23:33.3,23:33.3,NULL
6015,Kushtrim Beka,kushtrim15@yahoo.com,3.83E+11,6/15/1988,Kosove,1,0,23:33.3,23:33.3,NULL
6016,Ibrahim Pllana,ibrahim.pllana6016@outlook.com,3.83E+11,10/19/1969,Kosove,1,0,23:33.3,23:33.3,NULL
6017,Rina Pllana,rpllana6017@icloud.com,39331295858,12/11/1979,Italy,1,0,23:33.3,23:33.3,NULL
6018,Zana Garcia,zana_garcia2026@protonmail.com,39330777376,1/31/2005,Italy,1,0,23:33.3,23:33.3,NULL
6019,Hekuran Moore,hekuran19@gmail.com,39339793582,2/24/1972,Italy,1,2,23:33.3,23:33.3,NULL
6020,Valmir Williams,valmir.williams6020@yahoo.com,12019364957,7/21/1977,USA,1,1,23:33.4,23:33.4,NULL
6021,Genta Kadriu,gkadriu6021@icloud.com,3.83E+11,1/24/1985,Kosove,1,0,23:33.4,23:33.4,NULL
6022,Orges Morina,orges_morina2026@aol.com,3361589495,9/11/1994,France,1,1,23:33.4,23:33.4,NULL
6023,Pranvera Martinez,pranvera23@live.com,41769057911,3/22/1997,Switzerland,1,1,23:33.4,23:33.4,NULL
6024,Nderim Gashi,nderim.gashi6024@outlook.com,44799918236,10/10/1973,UK,1,0,23:33.4,23:33.4,NULL
6025,Rina Thaçi,rthaçi6025@hotmail.com,39331446942,2/28/1980,Italy,1,1,23:33.4,23:33.4,NULL
6026,Drita Morina,drita_morina2026@yahoo.com,3163112643,11/16/2008,Netherlands,1,1,23:33.4,23:33.4,NULL
6027,Pranvera Hernandez,pranvera27@live.com,12010945858,2/7/1989,USA,0,0,23:33.4,23:33.4,NULL
6028,Jeton Krasniqi,jeton.krasniqi6028@aol.com,44799760779,10/14/1966,UK,0,0,23:33.4,23:33.4,NULL
6029,Pajtim Rodriguez,prodriguez6029@hotmail.com,3.83E+11,12/30/1984,Kosove,1,1,23:33.4,23:33.4,NULL
6030,Jeta Rodriguez,jeta_rodriguez2026@icloud.com,3164320473,2/6/1997,Netherlands,1,0,23:33.4,23:33.4,NULL
6031,Qamil Williams,qamil31@protonmail.com,3465444915,7/21/1979,Spain,1,2,23:33.4,23:33.4,NULL
6032,Adriatik Williams,adriatik.williams6032@icloud.com,3362250095,8/4/1983,France,0,0,23:33.4,23:33.4,NULL
6033,Valmir Beka,vbeka6033@gmail.com,3167724295,5/21/2006,Netherlands,0,0,23:33.4,23:33.4,NULL
6034,Sabri Kadriu,sabri_kadriu2026@outlook.com,3.83E+11,6/1/2006,Kosove,0,0,23:33.4,23:33.4,NULL
6035,Tringa Kryeziu,tringa35@outlook.com,44790054632,5/23/1963,UK,1,1,23:33.4,23:33.4,NULL
6036,Ibrahim Pllana,ibrahim.pllana6036@live.com,49152740003,5/24/1969,Germany,1,0,23:33.4,23:33.4,NULL
6037,Migjen Morina,mmorina6037@gmail.com,49151549498,10/30/1962,Germany,1,1,23:33.4,23:33.4,NULL
6038,Qendrim Gonzalez,qendrim_gonzalez2026@yahoo.com,41761783153,3/27/1966,Switzerland,1,1,23:33.4,23:33.4,NULL
6039,Mergim Gashi,mergim39@live.com,3.83E+11,7/3/1999,Kosove,0,0,23:33.4,23:33.4,NULL
6040,Tringa Martin,tringa.martin6040@gmail.com,44790626635,4/18/1995,UK,0,1,23:33.4,23:33.4,NULL
6041,Urim Kuka,ukuka6041@icloud.com,44793398617,12/25/1995,UK,1,0,23:33.4,23:33.4,NULL
6043,Petrit Jackson,petrit43@aol.com,41760594972,5/25/1983,Switzerland,1,0,23:33.4,23:33.4,NULL
6044,Pranvera Hoxha,pranvera.hoxha6044@aol.com,12015414898,6/17/1977,USA,1,0,23:33.4,23:33.4,NULL
6045,Hysni Davis,hdavis6045@protonmail.com,3167709043,6/4/1974,Netherlands,1,2,23:33.4,23:33.4,NULL
6046,Arta Jackson,arta_jackson2026@outlook.com,3168969020,8/3/1993,Netherlands,1,0,23:33.4,23:33.4,NULL
6047,Orges Smith,orges47@gmail.com,3.83E+11,1/26/1986,Kosove,1,0,23:33.4,23:33.4,NULL
6048,Granit Maloku,granit.maloku6048@protonmail.com,12015742541,3/8/1967,USA,1,1,23:33.5,23:33.5,NULL
6049,Qendrim Sahiti,qsahiti6049@outlook.com,3.83E+11,10/15/1987,Kosove,1,2,23:33.5,23:33.5,NULL
6050,Drita Shala,drita_shala2026@gmail.com,41767693686,3/6/1999,Switzerland,0,1,23:33.5,23:33.5,NULL
6051,Zef Maliqi,zef51@aol.com,49155319490,12/7/1999,Germany,1,0,23:33.5,23:33.5,NULL
6052,Valmir Lopez,valmir.lopez6052@gmail.com,3461990422,8/11/1995,Spain,1,3,23:33.5,23:33.5,NULL
6053,Jeta Mustafa,jmustafa6053@aol.com,49150559954,8/12/1992,Germany,1,0,23:33.5,23:33.5,NULL
6054,Teuta Hoti,teuta_hoti2026@aol.com,3.83E+11,2/22/1970,Kosove,1,0,23:33.5,23:33.5,NULL
6055,Elton Moore,elton55@live.com,12019090039,5/6/1977,USA,1,0,23:33.5,23:33.5,NULL
6056,Mergim Kadriu,mergim.kadriu6056@icloud.com,3364334509,12/3/1974,France,1,1,23:33.5,23:33.5,NULL
6057,Shkumbin Johnson,sjohnson6057@protonmail.com,3469699291,3/25/1969,Spain,1,1,23:33.5,23:33.5,NULL
6058,Jon Mehmeti,jon_mehmeti2026@gmail.com,49154749989,5/4/1967,Germany,1,0,23:33.5,23:33.5,NULL
6059,Rigon Kamberi,rigon59@icloud.com,3.56E+11,5/25/1967,Shqipëri,1,0,23:33.5,23:33.5,NULL
6060,Naim Mehmeti,naim.mehmeti6060@live.com,3.56E+11,4/15/2003,Shqipëri,1,0,23:33.5,23:33.5,NULL
6061,Shprese Rodriguez,srodriguez6061@yahoo.com,39336068135,11/17/1992,Italy,0,3,23:33.5,23:33.5,NULL
6062,Nora Sahiti,nora_sahiti2026@outlook.com,49150876124,1/6/1976,Germany,1,0,23:33.5,23:33.5,NULL
6063,Adriatik Hoxha,adriatik63@yahoo.com,12010867808,7/21/1982,USA,1,2,23:33.5,23:33.5,NULL
6064,Urim Kastrati,urim.kastrati6064@yahoo.com,3.56E+11,12/6/1990,Shqipëri,0,1,23:33.5,23:33.5,NULL
6065,Uran Hyseni,uhyseni6065@icloud.com,41764190877,2/23/1984,Switzerland,1,3,23:33.5,23:33.5,NULL
6066,Jeton Shala,jeton_shala2026@outlook.com,3364696169,3/29/1984,France,1,0,23:33.5,23:33.5,NULL
6067,Zana Miller,zana67@gmail.com,12016352717,11/7/1999,USA,1,0,23:33.5,23:33.5,NULL
6068,Trim Sahiti,trim.sahiti6068@icloud.com,3469146127,9/14/1968,Spain,1,1,23:33.5,23:33.5,NULL
6069,Nora Basha,nbasha6069@live.com,3460161999,9/15/1996,Spain,1,0,23:33.5,23:33.5,NULL
6070,Hekuran Smith,hekuran_smith2026@outlook.com,41763063269,12/10/1962,Switzerland,1,0,23:33.5,23:33.5,NULL
6071,Pranvera Maloku,pranvera71@aol.com,44799854433,3/29/1994,UK,1,2,23:33.5,23:33.5,NULL
6072,Pajtim Hernandez,pajtim.hernandez6072@icloud.com,3.56E+11,8/17/1985,Shqipëri,1,0,23:33.5,23:33.5,NULL
6073,Teuta Lopez,tlopez6073@yahoo.com,12018364934,9/16/1962,USA,1,0,23:33.5,23:33.5,NULL
6074,Edona Brown,edona_brown2026@protonmail.com,3.83E+11,2/19/1964,Kosove,1,0,23:33.6,23:33.6,NULL
6075,Sabri Morina,sabri75@yahoo.com,49155898139,4/30/1999,Germany,1,4,23:33.6,23:33.6,NULL
6076,Naim Thaçi,naim.thaçi6076@yahoo.com,3.84E+11,4/8/1981,Kosove,0,0,23:33.6,23:33.6,NULL
6077,Shprese Johnson,sjohnson6077@icloud.com,41762710909,3/29/1982,Switzerland,1,0,23:33.6,23:33.6,NULL
6079,Agim Bytyqi,agim79@live.com,39332761394,4/14/1997,Italy,1,0,23:33.6,23:33.6,NULL
6080,Nora Gashi,nora.gashi6080@live.com,3.56E+11,3/22/1981,Shqipëri,1,0,23:33.6,23:33.6,NULL
6081,Vjosa Rrahmani,vrrahmani6081@icloud.com,3162440217,2/3/1980,Netherlands,1,0,23:33.6,23:33.6,NULL
6082,Jeta Smith,jeta_smith2026@gmail.com,44794634054,11/21/1991,UK,1,0,23:33.6,23:33.6,NULL
6083,Ibrahim Davis,ibrahim83@gmail.com,39331965139,5/31/1989,Italy,1,2,23:33.6,23:33.6,NULL
6084,Vjosa Hernandez,vjosa.hernandez6084@gmail.com,39335711447,12/7/1971,Italy,1,1,23:33.6,23:33.6,NULL
6085,Genta Maliqi,gmaliqi6085@yahoo.com,3167922104,8/10/1975,Netherlands,1,0,23:33.6,23:33.6,NULL
6086,Shkumbin Williams,shkumbin_williams2026@protonmail.com,3169703195,4/23/1987,Netherlands,1,1,23:33.6,23:33.6,NULL
6087,Elton Moore,elton87@protonmail.com,3369006413,6/10/1983,France,1,1,23:33.6,23:33.6,NULL
6088,Trim Dedaj,trim.dedaj6088@protonmail.com,39331645292,11/14/2000,Italy,0,1,23:33.6,23:33.6,NULL
6089,Yll Bytyqi,ybytyqi6089@icloud.com,39331977570,3/3/1985,Italy,1,0,23:33.6,23:33.6,NULL
6090,Ibrahim Rama,ibrahim_rama2026@outlook.com,41766706256,12/27/1990,Switzerland,0,1,23:33.6,23:33.6,NULL
6091,Besnik Morina,besnik91@outlook.com,39334074044,12/22/1967,Italy,1,1,23:33.6,23:33.6,NULL
